医療機関名_x,都道府県コード_x,構想区域名称_x,休日に受診した患者延べ数,休日に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,夜間・時間外に受診した患者延べ数,夜間・時間外に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,救急車の受入件数,施設全体_医師,施設全体_医師_常勤,院内総病床数,院内総一般病床数,院内総新規入棟患者数（年間）,一般病床_許可病床,療養病床_許可病床,在棟患者延べ数（年間）,新規入棟患者数（年間）,退棟患者数（年間）,急性期病床数の施設全体に占める割合,うち、院内の他病棟からの転棟（年間）,うち、家庭からの入院（年間）,うち、他の病院、診療所からの転院（年間）,うち、介護施設、福祉施設からの入院（年間）,うち、介護医療院からの入院（年間）,うち、院内の出生（年間）,うち、その他（年間）,手術総数,全身麻酔の手術総数,放射線治療,化学療法,構想区域人口,病床利用率,平均存棟日数,新規入棟患者数のうち院内の他病棟からの転棟の割合,新規入棟患者数のうち家庭からの入院の割合,新規入棟患者数のうち他の病院、診療所からの転院の割合,新規入棟患者数のうち介護施設、福祉施設からの入院の割合,新規入棟患者数のうち介護医療院からの入院の割合,新規入棟患者数のうち院内の出生（年間）,新規入棟患者数のうちその他の割合,構想区域人口あたりの救急車受入件数,構想区域全体の総救急車受入件数,個別医療機関の救急車受入数の構想区域全体に占める割合,構想区域内の救急車受入数の最大割合,施設全体の医師のうち常勤医師の割合,構想区域全体の常勤医師数,個別医療機関の常勤医師数の構想区域全体に占める割合,構想区域全体の医師数,個別医療機関の医師数の構想区域全体に占める割合,構想区域人口あたりの常勤医師数,構想区域人口あたりの医師数,病床数あたりの常勤医師数,病床数あたりの医師数,救急受入件数のカテゴリー,うち、他病棟、他院から転棟（年間）,うち、施設からの入院（年間）,新規入棟患者数のうち他病棟、他院から転棟の割合,新規入棟患者数のうち施設からの入院の割合,新規入棟患者のうち休日に受診診察後直ちに入院となった患者の割合,新規入棟患者のうち夜間・時間外に受診診察後直ちに入院となった患者の割合,構想区域人口のカテゴリー
医療法人飯島会産科婦人科飯島病院,27,大阪市,66,0,60,15,25,3.1,3,28,28,796,28,0,4941,796,790,100.0,0,419,0,0,0,377,0,196.0,0.0,0.0,0.0,2752412,48.346379647749515,6.230769230769231,0.0,52.63819095477387,0.0,0.0,0.0,47.36180904522613,0.0,0.009082942524592975,156067,0.01601876117308592,5.350266231810696,96.77419354838709,4902,0.06119951040391676,5683.3,0.0545457744620203,1.7809833702221907,2.0648434900007704,0.10714285714285714,0.11071428571428572,0-250,0,0,0.0,0.0,0.0,1.8844221105527637,201+万
医療法人香徳会メイトウホスピタル,23,名古屋・尾張中部,0,0,15,0,55,6.9,5,101,40,592,40,0,11978,344,349,39.603960396039604,9,117,211,7,0,0,0,0.0,0.0,0.0,5.0,2501526,82.04109589041096,34.56854256854257,2.616279069767442,34.01162790697674,61.337209302325576,2.0348837209302326,0.0,0.0,0.0,0.02198657939193916,97340,0.056502979247996715,11.79884939387713,72.46376811594203,2897,0.17259233690024164,3594.7,0.19194925863076198,1.1580930999717771,1.437002853458249,0.04950495049504951,0.06831683168316832,0-250,220,7,63.95348837209303,2.0348837209302326,0.0,0.0,201+万
医療法人香林会 香月中央病院,40,北九州,179,40,157,50,81,6.6,3,60,60,582,60,0,15476,582,573,100.0,0,438,70,74,0,0,0,60.0,0.0,0.0,15.0,1070780,70.66666666666666,26.798268398268398,0.0,75.25773195876289,12.027491408934708,12.714776632302405,0.0,0.0,0.0,0.0756457909187695,52459,0.1544062982519682,12.205722564288301,45.45454545454546,1974,0.1519756838905775,2185.6,0.3019765739385066,1.843515941650012,2.041128896692131,0.05,0.11,0-250,70,74,12.027491408934708,12.714776632302405,6.872852233676976,8.59106529209622,100-200万
医療法人高岡みなみハートセンターみなみの杜病院,16,高岡,35,35,50,45,67,6.7,5,137,95,1181,53,0,14327,1149,1164,38.68613138686132,13,1044,49,40,0,0,3,567.0,60.0,0.0,5.0,301085,74.0604807443784,12.38824038045828,1.1314186248912097,90.86161879895562,4.2645778938207135,3.4812880765883376,0.0,0.0,0.26109660574412535,0.2225285218459903,10775,0.6218097447795824,30.8584686774942,74.62686567164178,230,2.1739130434782608,262.1,2.5562762304463944,0.7639038809638474,0.870518292176628,0.0364963503649635,0.04890510948905109,0-250,62,40,5.395996518711923,3.4812880765883376,2.963590177815411,3.810330228619814,20-40万
医療法人高遼会高遼会病院,27,大阪市,0,0,0,0,45,6.7,3,33,33,464,33,0,9697,464,468,100.0,0,259,202,3,0,0,0,0.0,0.0,0.0,0.0,2752412,80.50643420506434,20.80901287553648,0.0,55.81896551724138,43.53448275862069,0.646551724137931,0.0,0.0,0.0,0.016349296544267356,156067,0.028833770111554653,5.350266231810696,44.776119402985074,4902,0.06119951040391676,5683.3,0.11788925448243098,1.7809833702221907,2.0648434900007704,0.09090909090909091,0.20303030303030303,0-250,202,3,43.53448275862069,0.646551724137931,0.0,0.0,201+万
医療法人鳳生会成田病院,12,印旛,0,0,156,60,373,0.0,0,420,180,1701,120,0,23071,1229,1222,28.57142857142857,58,1013,155,3,0,0,0,133.0,115.0,0.0,10.0,718337,52.67351598173516,18.82578539371685,4.719283970707893,82.42473555736372,12.611879576891782,0.24410089503661514,0.0,0.0,0.0,0.51925489011425,21375,1.745029239766082,36.19181286549708,,424,0.0,585.7,0.0,0.590252207529335,0.8153554668630462,0.0,0.0,251-500,213,3,17.331163547599672,0.24410089503661514,0.0,3.527336860670194,60-80万
医療法人鳳香会石本病院,8,水戸,0,0,0,0,45,4.0,2,45,45,416,45,0,12954,416,415,100.0,0,149,101,166,0,0,0,0.0,0.0,0.0,0.0,457941,78.86757990867581,31.176895306859205,0.0,35.81730769230769,24.278846153846153,39.90384615384615,0.0,0.0,0.0,0.0982659338211691,21132,0.21294718909710392,22.875260268786672,50.0,673,0.2971768202080238,827.1,0.48361745859025507,1.46962163248104,1.8061278636330882,0.044444444444444446,0.08888888888888889,0-250,101,166,24.278846153846153,39.90384615384615,0.0,0.0,40-60万
医療法人鵬志会 別府病院,40,筑紫,10,0,10,0,60,36.4,28,60,60,651,60,0,22519,651,646,100.0,0,220,102,329,0,0,0,55.0,0.0,0.0,25.0,439695,102.82648401826484,34.72474942174248,0.0,33.794162826420894,15.668202764976957,50.53763440860215,0.0,0.0,0.0,0.13645822672534372,15473,0.3877722484327538,68.01525237510502,76.92307692307693,243,11.522633744855968,318.09999999999997,11.442942470921095,0.552655818237642,0.7234560320221971,0.4666666666666667,0.6066666666666667,0-250,102,329,15.668202764976957,50.53763440860215,0.0,0.0,40-60万
医療法人鶴陽会岩尾病院,44,西部,82,10,283,25,25,4.5,2,48,48,837,48,0,15160,837,846,100.0,0,811,23,3,0,0,0,65.0,0.0,0.0,5.0,771746,86.5296803652968,18.015448603683897,0.0,96.8936678614098,2.7479091995221028,0.35842293906810035,0.0,0.0,0.0,0.032394077844264825,103724,0.024102425668119237,8.977671512861054,44.44444444444444,3047,0.06563833278634722,3531.9,0.12741017582604264,3.9481902076589965,4.576505741526358,0.041666666666666664,0.09375,0-250,23,3,2.7479091995221028,0.35842293906810035,1.1947431302270013,2.986857825567503,60-80万
医療法人鷹ノ羽会 村上外科病院,40,田川,0,0,0,0,0,10.9,6,60,60,0,60,0,17911,0,0,100.0,0,0,0,0,0,0,0,323.0,258.0,0.0,0.0,117958,81.78538812785388,,,,,,,,,0.0,4243,0.0,52.98138109827952,55.04587155963303,108,5.555555555555555,135.8,8.026509572901325,0.9155801217382459,1.151257227148646,0.1,0.18166666666666667,0-250,0,0,,,,,0-20万
医療法人祐生会 祐生病院,28,阪神,291,60,71,50,560,2.0,2,83,54,481,54,0,14381,468,468,65.06024096385542,0,451,11,6,0,0,0,253.0,227.0,0.0,0.0,1754911,72.96296296296296,30.728632478632477,0.0,96.36752136752136,2.3504273504273505,1.282051282051282,0.0,0.0,0.0,0.31910450159580744,46812,1.1962744595402888,8.645219174570624,100.0,1646,0.12150668286755771,1993.2,0.10034115994380895,0.9379393029048196,1.1357840938942203,0.024096385542168676,0.024096385542168676,501-750,11,6,2.3504273504273505,1.282051282051282,12.474012474012476,10.395010395010395,100-200万
医療法人（社団）有恵会 香里ヶ丘有恵会病院,27,北河内,55,45,169,74,541,46.0,13,171,171,2481,91,0,28354,2024,2215,53.21637426900584,188,1588,188,58,0,0,2,878.0,460.0,0.0,90.0,1139459,85.36504591299112,13.377683415899977,9.288537549407115,78.45849802371542,9.288537549407115,2.8656126482213438,0.0,0.0,0.09881422924901186,0.4747867189604892,57294,0.9442524522637623,10.709672915139457,28.26086956521739,1090,1.1926605504587156,1444.0,3.1855955678670362,0.9565943136172517,1.2672680631773499,0.07602339181286549,0.26900584795321636,501-750,376,58,18.57707509881423,2.8656126482213438,1.8137847642079807,2.9826682789197907,100-200万
医療法人（社団）豊徳会 丸田病院,45,都城北諸県,0,0,0,0,0,3.0,3,50,50,646,50,0,6798,646,639,100.0,0,437,33,0,0,176,0,371.0,80.0,0.0,0.0,186231,37.24931506849315,10.580544747081712,0.0,67.64705882352942,5.108359133126935,0.0,0.0,27.24458204334365,0.0,0.0,6299,0.0,45.72154310207969,100.0,164,1.8292682926829267,201.0,1.4925373134328357,0.8806267485005183,1.0793047344427082,0.06,0.06,0-250,33,0,5.108359133126935,0.0,0.0,0.0,0-20万
医療法人（社団）豊繁会 近藤病院,28,阪神,527,55,977,55,1555,8.5,3,162,126,1039,63,0,17113,854,1156,38.88888888888889,26,610,61,155,2,0,0,286.0,93.0,0.0,5.0,1754911,74.42052620134812,17.02786069651741,3.0444964871194378,71.42857142857143,7.142857142857142,18.149882903981265,0.234192037470726,0.0,0.0,0.8860848213955009,46812,3.3217978296163375,8.645219174570624,35.294117647058826,1646,0.18226002430133656,1993.2,0.426449929761188,0.9379393029048196,1.1357840938942203,0.018518518518518517,0.05246913580246913,1501-1750,87,157,10.187353629976581,18.384074941451992,5.2935514918190565,5.2935514918190565,100-200万
医療法人ＳＨＩＯＤＡ塩田病院,12,山武長生夷隅,1049,159,1427,520,1553,27.9,17,290,257,2139,257,0,64960,2124,2137,88.62068965517241,124,1672,70,258,0,0,0,889.0,413.0,0.0,241.0,410235,69.25003997654709,30.49049518892279,5.83804143126177,78.71939736346516,3.295668549905838,12.146892655367232,0.0,0.0,0.0,3.7856350628298414,11959,12.9860356217075,25.060623797976415,60.93189964157706,197,8.629441624365482,297.1,9.390777515987882,0.48021256109303206,0.7242190451814204,0.05862068965517241,0.09620689655172414,1501-1750,194,258,9.133709981167607,12.146892655367232,7.433380084151472,24.31042543244507,40-60万
医療法人ＳＨＩＯＤＡ塩田記念病院,12,山武長生夷隅,174,51,497,121,1116,17.7,13,109,109,1529,109,0,29479,1529,1534,100.0,49,1373,41,66,0,0,0,663.0,452.0,90.0,100.0,410235,74.09576473545306,19.248449232778324,3.2047089601046435,89.79725310660562,2.6814911706998035,4.316546762589928,0.0,0.0,0.0,2.720391970455958,11959,9.331883936784012,25.060623797976415,73.44632768361582,197,6.598984771573605,297.1,5.957590037024571,0.48021256109303206,0.7242190451814204,0.11926605504587157,0.1623853211009174,1001-1250,90,66,5.886200130804448,4.316546762589928,3.3355134074558537,7.913669064748201,40-60万
医療生協かながわ生活協同組合 戸塚病院,14,横浜,307,35,459,128,214,47.0,8,93,93,1637,52,0,17256,1063,1060,55.91397849462365,76,759,139,89,0,0,0,141.0,0.0,0.0,45.0,3777491,90.9167544783983,16.256241168158265,7.149576669802446,71.40169332079022,13.076199435559738,8.372530573847602,0.0,0.0,0.0,0.056651359328189,143545,0.1490821693545578,8.412692883764674,17.02127659574468,3362,0.2379535990481856,3981.9,1.180341043220573,0.8900087386045393,1.054112372471569,0.08602150537634409,0.5053763440860215,0-250,215,89,20.225776105362183,8.372530573847602,2.138057422113622,7.8191814294441055,201+万
医療生協かわち野生活協同組合東大阪生協病院,27,中河内,87,0,55,5,119,18.6,9,99,99,1321,51,0,16954,989,789,51.515151515151516,32,796,154,7,0,0,0,111.0,0.0,0.0,25.0,827357,91.0770883695944,19.070866141732285,3.2355915065722956,80.48533872598584,15.57128412537917,0.7077856420626896,0.0,0.0,0.0,0.14383150199974135,26744,0.4449596171103799,18.157343703260544,48.387096774193544,669,1.345291479820628,879.2,2.1155595996360326,0.8085989482170333,1.062660979480442,0.09090909090909091,0.1878787878787879,0-250,186,7,18.806875631951467,0.7077856420626896,0.0,0.3785011355034065,80-100万
医療生協わたり病院,7,県北,293,55,1197,262,678,28.2,26,195,135,2173,135,0,31915,1909,1828,69.23076923076923,209,1341,129,220,0,0,10,251.0,0.0,0.0,50.0,465894,64.7691527143582,17.080545892427082,10.948140387637507,70.24620220010476,6.757464641173389,11.524358302776323,0.0,0.0,0.5238344683080147,1.4552666486368144,28435,2.3843854404782836,11.872692104800423,92.19858156028369,1095,2.374429223744292,1374.7,2.0513566596348296,2.350320029878041,2.9506711827153818,0.13333333333333333,0.14461538461538462,501-750,338,220,17.705605028810893,11.524358302776323,2.531063046479521,12.057063966866084,40-60万
医真会八尾総合病院,27,中河内,1132,263,1706,507,2893,29.3,25,241,241,5273,195,0,51620,4181,4181,80.91286307053942,691,2982,102,406,0,0,0,1665.0,876.0,0.0,145.0,827357,72.52546540217773,12.34632862951447,16.52714661564219,71.32265008371203,2.439607749342263,9.710595551303516,0.0,0.0,0.0,3.4966767671029557,26744,10.817379599162429,18.157343703260544,85.32423208191126,669,3.7369207772795217,879.2,3.332575068243858,0.8085989482170333,1.062660979480442,0.1037344398340249,0.12157676348547718,2001+,793,406,18.966754364984453,9.710595551303516,4.987673051393894,9.615019912763133,80-100万
医社）青藍会 鈴木病院,13,区東部,241,60,401,102,627,9.4,4,48,48,689,48,0,12610,689,686,100.0,0,202,195,292,0,0,0,40.0,25.0,0.0,0.0,1494327,71.97488584474885,18.341818181818184,0.0,29.31785195936139,28.30188679245283,42.380261248185775,0.0,0.0,0.0,0.4195868775709734,53788,1.1656875139436305,14.090503458020375,42.5531914893617,1281,0.312256049960968,1790.2,0.5250809965366998,0.8572420895828021,1.1979974931858957,0.08333333333333333,0.19583333333333333,501-750,195,292,28.30188679245283,42.380261248185775,8.708272859216255,14.804063860667634,100-200万
医誠会病院,27,大阪市,3029,779,6375,2331,6919,210.0,93,327,327,13627,239,0,81147,8162,8213,73.08868501529052,3791,3047,459,865,0,0,0,2081.0,890.0,105.0,196.0,2752412,93.0211497678684,9.911083969465649,46.44694927713795,37.331536388140165,5.623621661357511,10.597892673364372,0.0,0.0,0.0,2.513795173106352,156067,4.433352342263259,5.350266231810696,44.285714285714285,4902,1.8971848225214198,5683.3,3.695036334523956,1.7809833702221907,2.0648434900007704,0.28440366972477066,0.6422018348623854,2001+,4250,865,52.070570938495464,10.597892673364372,5.716592059881118,17.105745945549277,201+万
十全記念病院,22,西部,325,40,276,45,66,24.6,17,299,95,2051,50,0,12374,702,703,16.722408026755854,51,615,15,21,0,0,0,569.0,441.0,0.0,45.0,771746,67.8027397260274,17.61423487544484,7.264957264957266,87.6068376068376,2.1367521367521367,2.9914529914529915,0.0,0.0,0.0,0.08552036550885914,103724,0.06363040376383479,8.977671512861054,69.10569105691057,3047,0.5579258286839515,3531.9,0.6965089611823665,3.9481902076589965,4.576505741526358,0.056856187290969896,0.0822742474916388,0-250,66,21,9.401709401709402,2.9914529914529915,1.9502681618722575,2.1940516821062896,60-80万
十勝いけだ地域医療センター,1,十勝,288,45,480,60,231,7.5,5,60,60,411,60,0,12016,411,407,100.0,0,240,60,111,0,0,0,30.0,0.0,0.0,20.0,332648,54.8675799086758,29.378973105134474,0.0,58.3941605839416,14.5985401459854,27.00729927007299,0.0,0.0,0.0,0.6944277434405136,10592,2.1808912386706947,42.18277945619335,66.66666666666666,312,1.6025641025641024,386.0,1.9430051813471503,0.9379283807508236,1.1603857531083908,0.08333333333333333,0.125,0-250,60,111,14.5985401459854,27.00729927007299,10.948905109489052,14.5985401459854,20-40万
十和田市立中央病院,2,上十三地域,2013,457,5482,1439,2242,40.0,38,318,318,6215,192,0,49595,3634,3626,60.37735849056604,7,3368,86,172,0,0,1,1219.0,328.0,85.0,198.0,167931,70.76912100456622,13.662534435261708,0.1926252063841497,92.68024215740232,2.3665382498624106,4.733076499724821,0.0,0.0,0.0275178866263071,13.350721427252859,5096,43.99529042386185,43.99529042386185,95.0,88,43.18181818181818,104.9,38.13155386081983,0.5240247482597019,0.6246613192323037,0.11949685534591195,0.12578616352201258,2001+,93,172,2.5591634562465604,4.733076499724821,7.353177795655672,23.15366049879324,0-20万
千葉大学医学部附属病院,12,千葉,3854,242,3052,210,4149,672.0,361,800,800,22435,25,0,4677,498,507,3.125,76,416,6,0,0,0,0,188.0,92.0,20.0,55.0,974951,51.25479452054795,9.307462686567165,15.261044176706829,83.53413654618474,1.2048192771084338,0.0,0.0,0.0,0.0,4.255598486488039,43512,9.535300606729178,18.585677514248943,53.720238095238095,1140,31.666666666666664,1763.5,38.106039126736604,1.1692895335252744,1.8088088529577384,0.45125,0.84,2001+,82,0,16.46586345381526,0.0,1.0786717182973034,0.93603744149766,80-100万
千葉市立海浜病院,12,千葉,4408,500,10795,1106,5331,98.6,77,293,293,8503,188,0,39672,5533,5541,64.16382252559727,401,4964,79,62,0,24,3,2811.0,777.0,55.0,242.0,974951,57.814048382395804,7.164890735055084,7.247424543647208,89.71624796674499,1.4277968552322429,1.1205494306885957,0.0,0.4337610699439725,0.054220133742996564,5.46796710809056,43512,12.251792608935466,18.585677514248943,78.09330628803247,1140,6.754385964912281,1763.5,5.591153955202722,1.1692895335252744,1.8088088529577384,0.2627986348122867,0.336518771331058,2001+,480,62,8.675221398879449,1.1205494306885957,5.880277549100318,13.007173938609903,80-100万
千葉市立青葉病院,12,千葉,1119,450,2315,954,3922,92.4,73,307,307,8418,295,0,88697,7686,7663,96.09120521172639,1138,6131,141,264,0,12,0,2490.0,1385.0,40.0,927.0,974951,82.3747387973067,11.557365300671053,14.806141035649231,79.76841009627896,1.834504293520687,3.434816549570648,0.0,0.156128024980484,0.0,4.022766272356252,43512,9.013605442176871,18.585677514248943,79.004329004329,1140,6.403508771929825,1763.5,5.2395803799262834,1.1692895335252744,1.8088088529577384,0.23778501628664495,0.3009771986970684,2001+,1279,264,16.64064532916992,3.434816549570648,5.345687811831789,11.332858161083392,80-100万
千葉県がんセンター,12,千葉,333,180,613,423,446,134.9,101,408,408,9908,355,0,88234,9515,9514,87.00980392156862,1959,7420,124,12,0,0,0,3946.0,2493.0,657.0,2004.0,974951,68.09492571869573,9.273634978191183,20.588544403573305,77.98213347346295,1.3032054650551759,0.1261166579085654,0.0,0.0,0.0,0.457458887677432,43512,1.0250045964331678,18.585677514248943,74.8702742772424,1140,8.859649122807017,1763.5,7.649560533030905,1.1692895335252744,1.8088088529577384,0.24754901960784315,0.3306372549019608,251-500,2083,12,21.891749868628484,0.1261166579085654,1.8167137666532096,4.269277351635043,80-100万
千葉県こども病院,12,千葉,459,100,801,243,1087,46.0,46,218,218,4487,185,0,31495,3920,3929,84.86238532110092,816,3011,62,29,0,0,2,1492.0,1307.0,10.0,35.0,974951,46.64198445020362,8.025226143457765,20.816326530612244,76.81122448979592,1.5816326530612244,0.7397959183673469,0.0,0.0,0.05102040816326531,1.114927827142082,43512,2.4981614267328554,18.585677514248943,100.0,1140,4.035087719298246,1763.5,2.608449106889708,1.1692895335252744,1.8088088529577384,0.21100917431192662,0.21100917431192662,1001-1250,878,29,22.397959183673468,0.7397959183673469,2.2286605749944286,5.4156451972364605,80-100万
千葉県循環器病センター,12,市原,919,330,556,245,1120,42.4,28,220,220,4216,160,0,38019,2751,3791,72.72727272727273,387,2213,91,60,0,0,0,720.0,85.0,299.0,119.0,269524,65.10102739726027,11.623051054723327,14.067611777535442,80.44347509996365,3.307888040712468,2.1810250817884405,0.0,0.0,0.0,4.155474095071312,10835,10.336871250576834,45.86063682510383,66.03773584905662,326,8.588957055214724,356.6,11.890072910824452,1.209539781243971,1.3230732699128835,0.12727272727272726,0.19272727272727272,1001-1250,478,60,17.37549981824791,2.1810250817884405,7.827324478178369,5.811195445920304,20-40万
千葉県救急医療センター,12,千葉,548,326,781,533,1854,44.8,34,100,100,2879,58,0,14117,1381,1359,58.0,693,597,59,28,0,0,4,360.0,110.0,0.0,0.0,974951,66.68398677373642,10.304379562043795,50.1810282404055,43.22954380883417,4.272266473569877,2.0275162925416366,0.0,0.0,0.2896451846488052,1.901634030838473,43512,4.260893546607832,18.585677514248943,75.89285714285715,1140,2.982456140350877,1763.5,2.5404026084491065,1.1692895335252744,1.8088088529577384,0.34,0.44799999999999995,1751-2000,752,28,54.453294713975374,2.0275162925416366,11.323376172282043,18.513372698853768,80-100万
千葉県立佐原病院,12,香取海匝,1981,323,1184,259,1528,28.9,15,195,195,2788,107,0,23928,2137,2149,54.871794871794876,106,1827,67,137,0,0,0,838.0,531.0,0.0,90.0,262351,61.267443349123035,11.16565562295847,4.960224613944782,85.493682732803,3.13523631258774,6.410856340664482,0.0,0.0,0.0,5.824258340924945,11954,12.78233227371591,65.183202275389,51.90311418685122,360,4.166666666666666,455.00000000000006,6.35164835164835,1.3722074625215837,1.7343177651314463,0.07692307692307693,0.1482051282051282,1501-1750,173,137,8.095460926532521,6.410856340664482,11.585365853658537,9.289813486370157,20-40万
千鳥橋病院,40,福岡・糸島,2414,372,4047,757,3084,68.9,60,350,350,7479,215,0,3833,5420,5428,61.42857142857143,1587,3353,179,247,0,54,0,831.0,375.0,0.0,140.0,1711269,4.884358075820325,0.7066740412979351,29.28044280442804,61.86346863468635,3.302583025830258,4.557195571955719,0.0,0.996309963099631,0.0,1.802171371070241,56619,5.446934774545648,11.261237393807733,87.08272859216255,1739,3.4502587694077054,2036.1,3.3839202396738868,1.016204933298038,1.1898187836044478,0.17142857142857143,0.19685714285714287,2001+,1766,247,32.58302583025831,4.557195571955719,4.973926995587646,10.121674020590989,100-200万
半田市立半田病院,23,知多半島,4709,929,7471,1867,7661,117.0,107,499,499,13024,471,0,124159,10916,10854,94.38877755511022,1790,8245,154,492,0,235,0,3977.0,1216.0,270.0,586.0,628495,72.22115580374022,11.406430868167202,16.39794796628802,75.53133015756688,1.4107731769879077,4.507145474532796,0.0,2.1528032246244044,0.0,12.189436670140575,15669,48.892718105814026,48.892718105814026,91.45299145299145,348,30.747126436781606,393.3,29.74828375286041,0.5537036889712726,0.625780634690809,0.21442885771543085,0.23446893787575152,2001+,1944,492,17.808721143275925,4.507145474532796,7.132985257985258,14.33507371007371,60-80万
協立病院,36,東部,143,35,60,10,113,11.9,5,199,60,776,60,0,15782,501,239,30.15075376884422,9,220,139,108,0,0,25,55.0,0.0,0.0,5.0,1155470,72.06392694063926,42.65405405405406,1.7964071856287425,43.91217564870259,27.744510978043913,21.55688622754491,0.0,0.0,4.990019960079841,0.09779570218179616,101383,0.11145852855015141,4.6812581991063595,42.016806722689076,3546,0.1410039481105471,4366.6,0.27252324462968897,3.068881061386276,3.779068257938328,0.02512562814070352,0.05979899497487438,0-250,148,108,29.540918163672654,21.55688622754491,4.510309278350515,1.2886597938144329,100-200万
