TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
医療法人社団浅ノ川千木病院,15,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川千木病院,20,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川千木病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川千木病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川千木病院,30,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川千木病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川千木病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川千木病院,15,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
南ケ丘病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
南ケ丘病院,349,241,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
南ケ丘病院,50,5,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
石野病院,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団 中央会 金沢有松病院,310,60,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団 中央会 金沢有松病院,35,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団 中央会 金沢有松病院,270,60,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
木島病院,1378,1340,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
木島病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
整形外科米澤病院,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
整形外科米澤病院,451,405,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
すずみが丘病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
すずみが丘病院,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
中田内科病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団芙蓉会 二ツ屋病院,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団芙蓉会 二ツ屋病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団芙蓉会 二ツ屋病院,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
公立松任石川中央病院,20,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
公立松任石川中央病院,322,264,45,91,,,,,,,,,,,,,,,,,,,,,,,,,,
公立松任石川中央病院,65,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
公立松任石川中央病院,171,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
公立松任石川中央病院,498,292,55,96,,,,,,,,,,,,,,,,,,,,,,,,,,
公立松任石川中央病院,345,266,25,146,,,,,,,,,,,,,,,,,,,,,,,,,,
公立松任石川中央病院,539,294,60,55,,,,,,,,,,,,,,,,,,,,,,,,,,
公立松任石川中央病院,329,0,15,60,,,,,,,,,,,,,,,,,,,,,,,,,,
公立松任石川中央病院,483,335,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
公立松任石川中央病院,207,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
公立つるぎ病院,5,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
公立つるぎ病院,161,55,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
公立つるぎ病院,72,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
恵愛会松南病院,278,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
新村病院,95,50,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川 金沢脳神経外科病院,127,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川 金沢脳神経外科病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川 金沢脳神経外科病院,235,118,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川 金沢脳神経外科病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団浅ノ川 金沢脳神経外科病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
池田病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
公立河北中央病院,25,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団 瑞穂会 みずほ病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団 瑞穂会 みずほ病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
内灘温泉病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
内灘温泉病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,277,201,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,1003,981,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,10,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,45,45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,341,237,5,55,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,459,15,10,35,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,206,83,20,80,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,50,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,251,193,40,95,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,379,366,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,234,109,60,461,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,76,35,35,87,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,496,60,15,50,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,231,130,45,60,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,245,20,60,286,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,70,55,60,183,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,300,176,55,206,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,517,331,55,168,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,458,214,60,116,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,447,376,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,1177,66,5,20,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,5,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢医科大学病院,30,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構七尾病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構七尾病院,5,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構七尾病院,20,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構七尾病院,10,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団生生会 円山病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,277,60,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,35,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,182,25,60,300,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,5,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,252,30,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,266,230,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,280,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,339,255,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,454,102,45,126,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,90,25,10,55,,,,,,,,,,,,,,,,,,,,,,,,,,
恵寿総合病院,80,10,10,50,,,,,,,,,,,,,,,,,,,,,,,,,,
公立能登総合病院,352,199,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,
公立能登総合病院,258,55,55,136,,,,,,,,,,,,,,,,,,,,,,,,,,
公立能登総合病院,200,65,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
公立能登総合病院,202,149,35,60,,,,,,,,,,,,,,,,,,,,,,,,,,
公立能登総合病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
公立能登総合病院,149,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
公立能登総合病院,569,538,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
公立能登総合病院,249,123,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,
北村病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
公立羽咋病院,237,63,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
公立羽咋病院,300,141,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
公立羽咋病院,355,60,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
町立富来病院,100,65,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
加藤病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
町立宝達志水病院,61,25,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
町立宝達志水病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
市立輪島病院,288,92,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
市立輪島病院,5,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
市立輪島病院,55,0,0,67,,,,,,,,,,,,,,,,,,,,,,,,,,
市立輪島病院,57,35,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
珠洲市総合病院,252,66,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
珠洲市総合病院,35,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
珠洲市総合病院,72,5,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
公立穴水総合病院,406,117,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
公立穴水総合病院,93,15,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
公立宇出津総合病院,292,55,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
公立宇出津総合病院,107,25,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団持木会 柳田温泉病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢古府記念病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢古府記念病院,10,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
金沢古府記念病院,46,25,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
大滝病院,65,15,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
大滝病院,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
大滝病院,55,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
福仁会病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
安川病院,50,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
安川病院,45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人岩井病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人岩井病院,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人岩井病院,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人岩井病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
さくら病院,55,5,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
さくら病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人慈豊会 田中病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人慈豊会 田中病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人慈豊会 田中病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井厚生病院,521,60,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
福井厚生病院,45,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
福井厚生病院,162,45,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
福井厚生病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
冨永病院,0,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
つくし野病院,65,50,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
つくし野病院,30,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井循環器病院,496,73,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
福井循環器病院,519,210,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井循環器病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
福井循環器病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
福井循環器病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
福井中央クリニック,65,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
福井中央クリニック,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井温泉病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井温泉病院,10,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,593,347,15,40,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,228,20,50,60,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,560,359,50,205,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,787,354,60,555,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,152,0,60,141,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,157,0,60,458,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,489,5,60,280,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,80,5,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,944,651,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,954,245,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,204,72,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,35,10,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県済生会病院,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
藤田記念病院,86,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人福井愛育病院,302,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人福井愛育病院,30,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井リハビリテーション病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,654,537,60,147,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,709,35,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,492,15,55,170,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,50,5,94,373,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,60,10,45,466,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,113,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,211,50,55,10,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,754,281,15,55,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,608,321,60,159,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,468,287,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,233,109,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,416,274,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,60,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,50,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,0,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県立病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県こども療育センター,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井県こども療育センター,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井総合病院,136,50,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
福井総合病院,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
福井総合病院,522,374,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
福井総合病院,66,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
福井総合病院,634,261,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,
福井総合病院,715,637,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
福井総合病院,264,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
福井総合病院,196,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,309,124,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,105,38,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,699,60,45,157,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,97,0,35,403,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,779,55,40,201,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,855,468,40,127,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,1460,342,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,133,70,60,379,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,664,349,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,776,496,55,234,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,30,0,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,0,0,35,20,,,,,,,,,,,,,,,,,,,,,,,,,,
福井赤十字病院,424,334,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
光陽生協病院,60,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
嶋田病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
嶋田病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
嶋田病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
加納病院,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構あわら病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構あわら病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構あわら病院,20,0,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
木村病院,15,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
木村病院,206,65,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
木村病院,40,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
藤田神経内科病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
坂井市立三国病院,171,25,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
坂井市立三国病院,60,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
宮崎病院,50,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
宮崎病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
春江病院,879,634,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
春江病院,166,59,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
春江病院,184,82,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,15,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,60,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,453,326,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,161,150,20,117,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,460,191,60,238,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,744,53,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,652,410,60,241,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,287,200,72,293,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,465,25,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,826,307,55,192,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,273,100,55,60,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,899,88,60,403,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,640,443,188,211,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,752,498,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,
福井大学医学部附属病院,108,60,50,445,,,,,,,,,,,,,,,,,,,,,,,,,,
広瀬病院,50,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
阿部病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人清翔会尾崎病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人 キラキラ会 松田病院,10,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 福井勝山総合病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 福井勝山総合病院,542,157,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 福井勝山総合病院,287,193,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人地域医療機能推進機構 福井勝山総合病院,70,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
広瀬病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
広瀬病院,0,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
広瀬病院,20,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
広瀬病院,67,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
公立丹南病院,602,285,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
公立丹南病院,493,252,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
公立丹南病院,368,55,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
公立丹南病院,57,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
斎藤病院,45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
斎藤病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
木村病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
木村病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
木村病院,5,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
木村病院,5,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
木村病院,5,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
木村病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
高野病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
高村病院,65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
高村病院,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
一般財団法人 今立中央病院,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人笠原病院,55,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人笠原病院,40,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
池端病院,35,0,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人林病院,0,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人林病院,548,233,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人林病院,150,45,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人林病院,221,50,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人林病院,207,55,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人 相木病院,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人 財団 中村病院,444,127,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人 財団 中村病院,341,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人 財団 中村病院,283,60,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人 財団 中村病院,30,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
越前町国民健康保険織田病院,258,143,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人 倉伊会 伊部病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
市立敦賀病院,288,205,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
市立敦賀病院,15,0,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,
市立敦賀病院,166,15,25,99,,,,,,,,,,,,,,,,,,,,,,,,,,
市立敦賀病院,210,80,15,35,,,,,,,,,,,,,,,,,,,,,,,,,,
市立敦賀病院,442,87,0,111,,,,,,,,,,,,,,,,,,,,,,,,,,
市立敦賀病院,506,214,20,83,,,,,,,,,,,,,,,,,,,,,,,,,,
市立敦賀病院,172,60,30,65,,,,,,,,,,,,,,,,,,,,,,,,,,
市立敦賀病院,74,35,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
市立敦賀病院,88,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
泉ヶ丘病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
泉ヶ丘病院,186,66,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
泉ヶ丘病院,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構敦賀医療センター,217,35,15,35,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構敦賀医療センター,79,40,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構敦賀医療センター,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構敦賀医療センター,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構敦賀医療センター,35,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構敦賀医療センター,185,30,15,50,,,,,,,,,,,,,,,,,,,,,,,,,,
独立行政法人国立病院機構敦賀医療センター,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
田中病院,0,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
杉田玄白記念公立小浜病院,222,94,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
